round,cpu_usage,memory,time
81,100.0,66844296,17:21:35.320
82,100.0,66942632,17:21:35.321
83,100.0,66685384,17:21:35.322
84,100.0,66812368,17:21:35.323
85,100.0,67009752,17:21:35.325
86,87.5,66768784,17:21:35.326
87,100.0,66842800,17:21:35.327
88,93.75,66967592,17:21:35.328
89,94.11764705882352,66771448,17:21:35.329
90,93.75,66833408,17:21:35.330
91,100.0,66975544,17:21:35.331
92,100.0,66807272,17:21:35.332
93,87.5,66925632,17:21:35.333
94,100.0,66917176,17:21:35.335
95,100.0,66765864,17:21:35.336
96,100.0,66852976,17:21:35.337
97,87.5,66887008,17:21:35.338
98,100.0,66708760,17:21:35.339
99,93.75,66825392,17:21:35.340
100,93.75,66898232,17:21:35.341
101,100.0,66691856,17:21:35.342
102,100.0,66854344,17:21:35.343
103,93.75,66964592,17:21:35.344
104,100.0,66854288,17:21:35.345
105,93.75,66950104,17:21:35.346
106,100.0,66974560,17:21:35.348
107,93.75,66938728,17:21:35.349
108,100.0,66747376,17:21:35.350
109,93.75,66879952,17:21:35.351
110,100.0,66972640,17:21:35.358
111,43.75,66762832,17:21:35.359
112,100.0,66878928,17:21:35.361
113,93.75,67031368,17:21:35.362
114,100.0,66833352,17:21:35.362
115,100.0,66930192,17:21:35.363
116,93.75,66958288,17:21:35.364
117,100.0,66841656,17:21:35.365
118,100.0,66911840,17:21:35.367
119,100.0,66912632,17:21:35.368
120,93.75,66778192,17:21:35.369
121,100.0,66918984,17:21:35.370
122,100.0,66947328,17:21:35.371
123,93.75,66795984,17:21:35.371
124,100.0,66866728,17:21:35.373
125,87.5,67052408,17:21:35.374
126,100.0,66696384,17:21:35.376
127,93.75,66861784,17:21:35.377
128,93.75,66799232,17:21:35.378
129,100.0,67200128,17:21:35.379
130,100.0,67245120,17:21:35.380
131,100.0,67226088,17:21:35.381
132,93.75,67263184,17:21:35.382
133,93.75,67227808,17:21:35.383
134,93.75,67223792,17:21:35.384
135,93.75,67214872,17:21:35.385
136,100.0,67303128,17:21:35.386
137,100.0,67168456,17:21:35.387
138,100.0,67243136,17:21:35.388
139,100.0,67282488,17:21:35.389
140,100.0,67058856,17:21:35.390
141,93.75,67151488,17:21:35.392
142,100.0,67305000,17:21:35.393
143,93.75,67122072,17:21:35.394
144,93.75,67255080,17:21:35.396
145,87.5,67292120,17:21:35.397
146,93.75,67068392,17:21:35.398
147,100.0,67217872,17:21:35.399
148,100.0,67271600,17:21:35.400
149,100.0,67465888,17:21:35.401
150,100.0,67422776,17:21:35.402
151,100.0,67540440,17:21:35.403
152,93.75,67139048,17:21:35.404
153,93.75,67171952,17:21:35.405
154,93.75,67263336,17:21:35.406
155,100.0,67108880,17:21:35.407
156,100.0,67210760,17:21:35.408
157,100.0,67307440,17:21:35.409
158,100.0,67212384,17:21:35.410
159,100.0,67264872,17:21:35.411
160,100.0,67389088,17:21:35.413
161,100.0,67116776,17:21:35.413
162,100.0,67255464,17:21:35.415
163,100.0,67439672,17:21:35.416
164,93.75,67108992,17:21:35.417
165,100.0,67344112,17:21:35.418
166,100.0,67345888,17:21:35.419
167,100.0,67522088,17:21:35.420
168,100.0,67464384,17:21:35.421
169,87.5,67604392,17:21:35.422
170,100.0,67126576,17:21:35.423
171,87.5,67266192,17:21:35.425
172,100.0,67418896,17:21:35.426
173,100.0,67167696,17:21:35.427
174,100.0,67205128,17:21:35.428
175,100.0,67367592,17:21:35.429
176,100.0,67185360,17:21:35.429
177,100.0,67236760,17:21:35.430
178,100.0,67302712,17:21:35.431
179,100.0,67163072,17:21:35.432
180,93.75,67263280,17:21:35.433
181,87.5,67436208,17:21:35.434
182,100.0,67384848,17:21:35.435
183,100.0,67489112,17:21:35.436
184,93.75,67553160,17:21:35.437
185,93.75,67155552,17:21:35.438
186,100.0,67307272,17:21:35.440
187,100.0,67387136,17:21:35.441
188,93.75,67181528,17:21:35.442
189,100.0,67282584,17:21:35.443
190,93.75,67325032,17:21:35.445
191,87.5,67168184,17:21:35.446
192,100.0,67204448,17:21:35.446
193,100.0,67469808,17:21:35.447
194,100.0,67432896,17:21:35.448
195,100.0,67430584,17:21:35.449
196,100.0,67555600,17:21:35.450
197,100.0,67183512,17:21:35.451
198,93.75,67228504,17:21:35.452
199,93.75,67322200,17:21:35.453
200,100.0,67155832,17:21:35.454
201,100.0,67232200,17:21:35.455
202,100.0,67288880,17:21:35.456
203,100.0,67183984,17:21:35.457
204,100.0,67258792,17:21:35.458
205,94.11764705882352,67378280,17:21:35.459
206,93.75,67414656,17:21:35.460
207,100.0,67537960,17:21:35.461
208,93.75,67594400,17:21:35.463
209,93.75,67281912,17:21:35.464
210,100.0,67250184,17:21:35.465
211,100.0,67337536,17:21:35.466
212,93.75,67119496,17:21:35.467
213,100.0,67209744,17:21:35.468
214,88.88888888888889,67330768,17:21:35.469
215,87.5,67221904,17:21:35.470
216,100.0,67307240,17:21:35.472
217,93.75,67358728,17:21:35.473
218,93.75,67120168,17:21:35.474
219,100.0,67337288,17:21:35.476
220,100.0,67326056,17:21:35.476
