round,cpu_usage,memory,time
63,100.0,66816104,17:21:25.068
64,100.0,66609912,17:21:25.068
65,93.75,66720448,17:21:25.070
66,100.0,66807152,17:21:25.071
67,93.75,66669080,17:21:25.072
68,100.0,66766808,17:21:25.073
69,93.75,66793656,17:21:25.075
70,93.75,66641480,17:21:25.076
71,100.0,66785824,17:21:25.077
72,100.0,66790864,17:21:25.078
73,94.11764705882352,66594816,17:21:25.080
74,100.0,66830456,17:21:25.081
75,100.0,66849240,17:21:25.082
76,100.0,66691400,17:21:25.083
77,100.0,66802368,17:21:25.084
78,100.0,66845936,17:21:25.085
79,87.5,66643512,17:21:25.086
80,93.75,66735912,17:21:25.087
81,93.75,66873664,17:21:25.088
82,100.0,66663112,17:21:25.089
83,100.0,66864888,17:21:25.090
84,100.0,66805216,17:21:25.091
85,100.0,66640384,17:21:25.092
86,100.0,66798272,17:21:25.092
87,100.0,66835736,17:21:25.093
88,93.75,66710048,17:21:25.094
89,100.0,66789768,17:21:25.095
90,93.75,66899800,17:21:25.096
91,100.0,66679696,17:21:25.097
92,100.0,66804216,17:21:25.098
93,100.0,66873712,17:21:25.098
94,100.0,66633392,17:21:25.099
95,93.75,66786832,17:21:25.101
96,93.75,66870896,17:21:25.102
97,100.0,66609616,17:21:25.103
98,93.75,66487704,17:21:25.104
99,100.0,66856960,17:21:25.105
100,100.0,66625976,17:21:25.106
101,100.0,66760528,17:21:25.107
102,93.75,66856320,17:21:25.107
103,100.0,66732048,17:21:25.108
104,94.11764705882352,66817016,17:21:25.109
105,100.0,66820856,17:21:25.110
106,100.0,66682808,17:21:25.111
107,100.0,66863312,17:21:25.112
108,93.75,66841176,17:21:25.113
109,100.0,66682928,17:21:25.114
110,93.75,66793680,17:21:25.115
111,100.0,66952816,17:21:25.116
112,100.0,66631368,17:21:25.117
113,100.0,66757440,17:21:25.118
114,100.0,66854944,17:21:25.118
115,100.0,66679528,17:21:25.119
116,100.0,66805512,17:21:25.120
117,100.0,66864592,17:21:25.121
118,100.0,66618320,17:21:25.122
119,100.0,66746560,17:21:25.122
120,100.0,66843456,17:21:25.124
121,100.0,66660328,17:21:25.124
122,100.0,66754544,17:21:25.125
123,100.0,66874752,17:21:25.126
124,100.0,66690216,17:21:25.127
125,100.0,66747136,17:21:25.128
126,87.5,66838624,17:21:25.129
127,100.0,66675472,17:21:25.130
128,100.0,66764328,17:21:25.131
129,100.0,66833560,17:21:25.132
130,100.0,66697960,17:21:25.133
131,100.0,66789960,17:21:25.134
132,100.0,66827272,17:21:25.135
133,87.5,66630336,17:21:25.137
134,100.0,66756872,17:21:25.138
135,100.0,66855616,17:21:25.139
136,88.23529411764706,66675296,17:21:25.140
137,100.0,66805728,17:21:25.141
138,100.0,66897280,17:21:25.141
139,100.0,66659496,17:21:25.142
140,100.0,66776112,17:21:25.143
141,93.75,66840656,17:21:25.144
142,93.75,66659536,17:21:25.145
143,100.0,66756920,17:21:25.146
144,93.75,66886344,17:21:25.147
145,93.75,66700104,17:21:25.148
146,100.0,66743544,17:21:25.149
147,100.0,66842648,17:21:25.150
148,93.75,66671608,17:21:25.151
149,100.0,66784624,17:21:25.152
150,93.75,66859624,17:21:25.153
151,100.0,66722760,17:21:25.154
152,100.0,66834992,17:21:25.155
153,100.0,66857384,17:21:25.156
154,93.75,66679776,17:21:25.157
155,100.0,66792080,17:21:25.158
156,100.0,66883576,17:21:25.159
157,100.0,66666312,17:21:25.160
158,100.0,66797376,17:21:25.161
159,100.0,66888624,17:21:25.162
160,100.0,66663200,17:21:25.163
161,93.75,66760432,17:21:25.164
162,100.0,66877704,17:21:25.165
163,100.0,66694176,17:21:25.165
164,93.75,66797496,17:21:25.167
165,93.75,66882112,17:21:25.168
166,94.11764705882352,66681120,17:21:25.169
167,93.75,66716504,17:21:25.170
168,100.0,66829016,17:21:25.170
169,100.0,66648976,17:21:25.172
170,100.0,66759944,17:21:25.173
171,100.0,66851136,17:21:25.173
172,100.0,66695040,17:21:25.174
173,100.0,66797368,17:21:25.176
174,100.0,66833696,17:21:25.176
175,100.0,66649056,17:21:25.177
176,100.0,66774048,17:21:25.178
177,100.0,66869808,17:21:25.179
178,100.0,66672736,17:21:25.179
179,100.0,66818864,17:21:25.180
180,100.0,66910512,17:21:25.181
181,100.0,66684280,17:21:25.184
182,81.25,66741032,17:21:25.186
183,93.75,66852920,17:21:25.187
184,87.5,66686128,17:21:25.188
185,100.0,66811768,17:21:25.189
186,100.0,66924744,17:21:25.190
187,93.75,66724384,17:21:25.191
188,100.0,66772448,17:21:25.192
189,93.75,66841504,17:21:25.193
190,93.75,66667552,17:21:25.194
191,100.0,66785152,17:21:25.196
192,100.0,66879376,17:21:25.197
193,100.0,66729448,17:21:25.198
194,100.0,66832776,17:21:25.200
195,100.0,66992464,17:21:25.200
196,100.0,66646368,17:21:25.202
197,87.5,66882904,17:21:25.203
198,93.75,66880672,17:21:25.204
199,93.75,66702064,17:21:25.205
200,100.0,66840536,17:21:25.206
201,100.0,66980520,17:21:25.207
202,100.0,66778616,17:21:25.208
203,100.0,66818168,17:21:25.209
204,87.5,66894912,17:21:25.210
205,100.0,66752592,17:21:25.211
206,93.75,66803400,17:21:25.212
207,100.0,66932160,17:21:25.212
208,100.0,66759248,17:21:25.213
209,100.0,66794928,17:21:25.214
210,100.0,66892152,17:21:25.215
211,100.0,66729408,17:21:25.216
212,100.0,66843408,17:21:25.217
213,100.0,66886224,17:21:25.218
214,100.0,66794448,17:21:25.219
215,100.0,66850528,17:21:25.219
216,100.0,66882240,17:21:25.220
217,100.0,66703352,17:21:25.221
218,100.0,66815032,17:21:25.222
219,87.5,66882784,17:21:25.224
220,93.75,66713344,17:21:25.225
